fig|515619.6.peg.217	Dimethyladenosine transferase (EC 2.1.1.-)	1	-8.000	Eubacterium rectale
fig|515619.6.peg.630	Electron transfer flavoprotein, alpha subunit	1	-7.000	Eubacterium rectale
fig|515619.6.peg.629	Electron transfer flavoprotein, beta subunit	6	-6.000	Eubacterium rectale
fig|515619.6.peg.876	Endo-1,4-beta-xylanase A precursor (EC 3.2.1.8)	1	-5.000	Eubacterium rectale
fig|515619.6.peg.2453	Enolase (EC 4.2.1.11)	3	-6.000	Eubacterium rectale
fig|515619.6.peg.2424	Excinuclease ABC subunit A	5	-8.400	Eubacterium rectale
fig|515619.6.peg.2425	Excinuclease ABC subunit B	1	-7.000	Eubacterium rectale
fig|515619.6.peg.432	Exodeoxyribonuclease III (EC 3.1.11.2)	2	-6.000	Eubacterium rectale
fig|515619.6.peg.596	FIG000506: Predicted P-loop-containing kinase	1	-8.000	Eubacterium rectale
fig|515619.6.peg.1701	FIG000859: hypothetical protein YebC	3	-5.667	Eubacterium rectale
fig|515619.6.peg.765	FIG001721: Predicted N6-adenine-specific DNA methylase	3	-8.667	Eubacterium rectale
fig|515619.6.peg.1938	FIG002344: Hydrolase (HAD superfamily)	1	-10.000	Eubacterium rectale
fig|515619.6.peg.1199	FIG022979: MoxR-like ATPases	1	-6.000	Eubacterium rectale
fig|515619.6.peg.1257	FIG069887: hypothetical protein	1	-6.000	Eubacterium rectale
fig|515619.6.peg.1431	Fe-S OXIDOREDUCTASE (1.8.-.-)	1	-6.000	Eubacterium rectale
fig|515619.6.peg.1338	Ferrous iron transport protein A	3	-6.333	Eubacterium rectale
fig|515619.6.peg.1153	Ferrous iron transport protein B	11	-6.000	Eubacterium rectale
fig|515619.6.peg.1541	Flagellar motor switch protein FliM	1	-10.000	Eubacterium rectale
fig|515619.6.peg.2985	Flavodoxin	1	-11.000	Eubacterium rectale
fig|515619.6.peg.233	Fructokinase (EC 2.7.1.4)	1	-5.000	Eubacterium rectale
fig|515619.6.peg.1232	Fructose-1,6-bisphosphatase, Bacillus type (EC 3.1.3.11)	1	-7.000	Eubacterium rectale
fig|515619.6.peg.7	Fumarate hydratase class I, aerobic (EC 4.2.1.2); L(+)-tartrate dehydratase alpha subunit (EC 4.2.1.32)	3	-8.000	Eubacterium rectale
fig|515619.6.peg.525	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2)	1	-9.000	Eubacterium rectale
fig|515619.6.peg.896	GTP pyrophosphokinase (EC 2.7.6.5)	1	-8.000	Eubacterium rectale
fig|515619.6.peg.2551	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase I	1	-8.000	Eubacterium rectale
fig|515619.6.peg.1996	GTP-binding protein EngA	3	-5.333	Eubacterium rectale
fig|515619.6.peg.2205	GTP-binding protein TypA/BipA	3	-7.000	Eubacterium rectale
fig|515619.6.peg.1168	Galactokinase (EC 2.7.1.6)	1	-5.000	Eubacterium rectale
fig|515619.6.peg.1169	Galactose-1-phosphate uridylyltransferase (EC 2.7.7.10)	5	-7.600	Eubacterium rectale
fig|515619.6.peg.880	Glucan 1,4-beta-glucosidase	1	-6.000	Eubacterium rectale
fig|515619.6.peg.2552	Glucokinase (EC 2.7.1.2)	1	-5.000	Eubacterium rectale
fig|515619.6.peg.1871	Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)	4	-7.250	Eubacterium rectale
fig|515619.6.peg.1930,fig|515619.6.peg.390	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27)	3	-9.500	Eubacterium rectale
fig|515619.6.peg.2269	Glucose-1-phosphate cytidylyltransferase	1	-9.000	Eubacterium rectale
fig|515619.6.peg.206	Glucose-6-phosphate isomerase (EC 5.3.1.9)	9	-7.667	Eubacterium rectale
fig|515619.6.peg.1574	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	4	-6.250	Eubacterium rectale
fig|515619.6.peg.1982	Glutamate synthase [NADPH] small chain (EC 1.4.1.13)	3	-7.333	Eubacterium rectale
fig|515619.6.peg.1738	Glutamate transport ATP-binding protein	2	-6.000	Eubacterium rectale
fig|515619.6.peg.2209	Glutamine synthetase type I (EC 6.3.1.2)	1	-6.000	Eubacterium rectale
fig|515619.6.peg.600	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	2	-8.000	Eubacterium rectale
fig|515619.6.peg.1356	Glutaminyl-tRNA synthetase (EC 6.1.1.18)	5	-6.600	Eubacterium rectale
fig|515619.6.peg.1568	Glutamyl-tRNA synthetase (EC 6.1.1.17) @ Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24) ## unambiguous	1	-8.000	Eubacterium rectale
fig|515619.6.peg.2306	Glycerol-3-phosphate cytidylyltransferase (EC 2.7.7.39)	3	-9.000	Eubacterium rectale
fig|515619.6.peg.2578	Glycogen debranching enzyme (EC 3.2.1.-)	1	-5.000	Eubacterium rectale
fig|515619.6.peg.889	Glycogen phosphorylase (EC 2.4.1.1)	1	-6.000	Eubacterium rectale
fig|515619.6.peg.2243	Glycoside hydrolase, family 43	3	-6.000	Eubacterium rectale
fig|515619.6.peg.1613	Glycyl-tRNA synthetase (EC 6.1.1.14)	7	-8.167	Eubacterium rectale
fig|515619.6.peg.593	HPr kinase/phosphorylase (EC 2.7.1.-) (EC 2.7.4.-)	1	-7.000	Eubacterium rectale
fig|515619.6.peg.1651	Heat shock protein GrpE	2	-6.000	Eubacterium rectale
fig|515619.6.peg.2044	Helicase PriA essential for oriC/DnaA-independent DNA replication	1	-8.000	Eubacterium rectale
fig|515619.6.peg.1436	Histidinol dehydrogenase (EC 1.1.1.23)	2	-7.500	Eubacterium rectale
fig|515619.6.peg.618	Homoserine dehydrogenase (EC 1.1.1.3)	1	-6.000	Eubacterium rectale
fig|515619.6.peg.2585	Homoserine kinase (EC 2.7.1.39)	4	-6.500	Eubacterium rectale
fig|515619.6.peg.1981	Hydrolase (HAD superfamily) in cluster with DUF1447	1	-7.000	Eubacterium rectale
fig|515619.6.peg.2888	Hydroxylamine reductase (EC 1.7.-.-)	1	-9.000	Eubacterium rectale
fig|515619.6.peg.1480	Hypothetical protein YggS, proline synthase co-transcribed bacterial homolog PROSC	1	-5.000	Eubacterium rectale
fig|515619.6.peg.1641	Hypothetical protein possible functionally linked with Alanyl-tRNA synthetase	1	-8.000	Eubacterium rectale
fig|515619.6.peg.1240	Imidazole glycerol phosphate synthase cyclase subunit (EC 4.1.3.-)	2	-5.000	Eubacterium rectale
fig|515619.6.peg.2086	Inner membrane protein YrbG, predicted calcium/sodium:proton antiporter	1	-6.000	Eubacterium rectale
fig|515619.6.peg.1708	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	5	-6.800	Eubacterium rectale
fig|515619.6.peg.888	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	3	-7.667	Eubacterium rectale
fig|515619.6.peg.1735	Ketol-acid reductoisomerase (EC 1.1.1.86)	1	-8.000	Eubacterium rectale
fig|515619.6.peg.2207	L,L-diaminopimelate aminotransferase (EC 2.6.1.83)	2	-9.000	Eubacterium rectale
fig|515619.6.peg.2251	L-fucose isomerase related protein	2	-5.000	Eubacterium rectale
fig|515619.6.peg.571	L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4)	2	-7.500	Eubacterium rectale
fig|515619.6.peg.2671	LSU m5C1962 methyltransferase RlmI	1	-5.000	Eubacterium rectale
fig|515619.6.peg.2604	LSU ribosomal protein L13p (L13Ae)	1	-7.000	Eubacterium rectale
fig|515619.6.peg.366	LSU ribosomal protein L14p (L23e)	3	-11.000	Eubacterium rectale
fig|515619.6.peg.375	LSU ribosomal protein L15p (L27Ae)	1	-7.000	Eubacterium rectale
fig|515619.6.peg.1691	LSU ribosomal protein L20p	1	-6.000	Eubacterium rectale
fig|515619.6.peg.361	LSU ribosomal protein L22p (L17e)	1	-5.000	Eubacterium rectale
fig|515619.6.peg.1444	LSU ribosomal protein L27p	1	-11.000	Eubacterium rectale
fig|515619.6.peg.1416	LSU ribosomal protein L28p	1	-7.000	Eubacterium rectale
fig|515619.6.peg.359	LSU ribosomal protein L2p (L8e)	2	-10.500	Eubacterium rectale
fig|515619.6.peg.356	LSU ribosomal protein L3p (L3e)	4	-8.250	Eubacterium rectale
fig|515619.6.peg.368	LSU ribosomal protein L5p (L11e)	1	-10.000	Eubacterium rectale
fig|515619.6.peg.323	LSU ribosomal protein L7/L12 (P1/P2)	1	-9.000	Eubacterium rectale
fig|515619.6.peg.924	Lactaldehyde reductase (EC 1.1.1.77)	1	-6.000	Eubacterium rectale
fig|515619.6.peg.521,fig|515619.6.peg.2582	Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)	19	-6.462	Eubacterium rectale
fig|515619.6.peg.1734	Leucyl-tRNA synthetase (EC 6.1.1.4)	4	-8.000	Eubacterium rectale
fig|515619.6.peg.865	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	1	-5.000	Eubacterium rectale
fig|515619.6.peg.55,fig|515619.6.peg.70	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6	-6.375	Eubacterium rectale
fig|515619.6.peg.404	MATE efflux family protein	2	-5.000	Eubacterium rectale
fig|515619.6.peg.2692	Magnesium transporter	1	-5.000	Eubacterium rectale
fig|515619.6.peg.430	Maltodextrin glucosidase (EC 3.2.1.20)	1	-8.000	Eubacterium rectale
fig|515619.6.peg.2108	Maltodextrin phosphorylase (EC 2.4.1.1)	5	-5.500	Eubacterium rectale
fig|515619.6.peg.1246	Manganese-dependent inorganic pyrophosphatase (EC 3.6.1.1)	1	-7.000	Eubacterium rectale
fig|515619.6.peg.2526	Metal transporter, ZIP family	1	-6.000	Eubacterium rectale
fig|515619.6.peg.1955	Metallo-beta-lactamase family protein, RNA-specific	1	-6.000	Eubacterium rectale
fig|515619.6.peg.168	Methionine ABC transporter ATP-binding protein	1	-5.000	Eubacterium rectale
fig|515619.6.peg.378	Methionine aminopeptidase (EC 3.4.11.18)	1	-9.000	Eubacterium rectale
fig|515619.6.peg.2042	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	1	-6.000	Eubacterium rectale
fig|515619.6.peg.2777	Methionyl-tRNA synthetase (EC 6.1.1.10)	3	-6.333	Eubacterium rectale
fig|515619.6.peg.2746	Molybdenum transport system permease protein ModB (TC 3.A.1.8.1)	1	-6.000	Eubacterium rectale
fig|515619.6.peg.2750	Molybdopterin biosynthesis protein MoeA	2	-5.500	Eubacterium rectale
fig|515619.6.peg.2423	MreB-like protein (Mbl protein)	1	-5.000	Eubacterium rectale
fig|515619.6.peg.1991	Multiple sugar ABC transporter, ATP-binding protein	1	-10.000	Eubacterium rectale
fig|515619.6.peg.1360	N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)	2	-5.000	Eubacterium rectale
fig|515619.6.peg.1140	NAD synthetase (EC 6.3.1.5) / Glutamine amidotransferase chain of NAD synthetase	4	-8.000	Eubacterium rectale
fig|515619.6.peg.2454	NAD(FAD)-utilizing dehydrogenase	15	-8.071	Eubacterium rectale
fig|515619.6.peg.1498	NAD(FAD)-utilizing dehydrogenase, sll0175 homolog	1	-6.000	Eubacterium rectale
fig|515619.6.peg.548	NAD(P)H dehydrogenase (quinone)	2	-7.000	Eubacterium rectale
fig|515619.6.peg.1292	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	2	-7.500	Eubacterium rectale
fig|515619.6.peg.2837	NAD-dependent protein deacetylase of SIR2 family	3	-6.333	Eubacterium rectale
fig|515619.6.peg.272	NADH pyrophosphatase (EC 3.6.1.22)	2	-5.000	Eubacterium rectale
fig|515619.6.peg.2774	Na(+)-linked D-alanine glycine permease	1	-6.000	Eubacterium rectale
fig|515619.6.peg.2156	Na+/H+ antiporter	5	-7.600	Eubacterium rectale
fig|515619.6.peg.851	Neopullulanase (EC 3.2.1.135)	6	-7.500	Eubacterium rectale
fig|515619.6.peg.1290	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	1	-6.000	Eubacterium rectale
fig|515619.6.peg.1216,fig|515619.6.peg.762	O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) / O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)	5	-7.250	Eubacterium rectale
fig|515619.6.peg.1924	Octaprenyl-diphosphate synthase (EC 2.5.1.-) / Dimethylallyltransferase (EC 2.5.1.1) / Geranyltranstransferase (farnesyldiphosphate synthase) (EC 2.5.1.10) / Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29)	1	-9.000	Eubacterium rectale
fig|515619.6.peg.816	Oligopeptide transport ATP-binding protein OppD (TC 3.A.1.5.1)	1	-6.000	Eubacterium rectale
fig|515619.6.peg.817	Oligopeptide transport ATP-binding protein OppF (TC 3.A.1.5.1)	2	-8.000	Eubacterium rectale
fig|515619.6.peg.49	Ornithine carbamoyltransferase (EC 2.1.3.3)	4	-9.250	Eubacterium rectale
fig|515619.6.peg.2146	Orotate phosphoribosyltransferase (EC 2.4.2.10)	1	-5.000	Eubacterium rectale
fig|515619.6.peg.2159	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)	1	-11.000	Eubacterium rectale
fig|515619.6.peg.1382	Oxaloacetate decarboxylase alpha chain (EC 4.1.1.3)	2	-7.500	Eubacterium rectale
fig|515619.6.peg.1381	Oxaloacetate decarboxylase beta chain (EC 4.1.1.3)	4	-8.750	Eubacterium rectale
fig|515619.6.peg.2544	PTS system, N-acetylglucosamine-specific IIA component (EC 2.7.1.69) / PTS system, N-acetylglucosamine-specific IIB component (EC 2.7.1.69) / PTS system, N-acetylglucosamine-specific IIC component (EC 2.7.1.69)	1	-7.000	Eubacterium rectale
fig|515619.6.peg.1259	Peptide chain release factor 1	1	-10.000	Eubacterium rectale
fig|515619.6.peg.614	Peptide chain release factor 2	3	-7.333	Eubacterium rectale
fig|515619.6.peg.1941	Peptide chain release factor 3	2	-6.000	Eubacterium rectale
fig|515619.6.peg.2043	Peptide deformylase (EC 3.5.1.88)	1	-7.000	Eubacterium rectale
fig|515619.6.peg.2099	Phage integrase	1	-10.000	Eubacterium rectale
fig|515619.6.peg.1722	Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20)	3	-6.667	Eubacterium rectale
fig|515619.6.peg.1721	Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20)	4	-6.000	Eubacterium rectale
fig|515619.6.peg.1217	Phosphate acetyltransferase (EC 2.3.1.8)	2	-5.000	Eubacterium rectale
fig|515619.6.peg.2562	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	1	-5.000	Eubacterium rectale
fig|515619.6.peg.1504	Phosphate starvation-inducible protein PhoH, predicted ATPase	1	-8.000	Eubacterium rectale
fig|515619.6.peg.1514	Phosphatidate cytidylyltransferase (EC 2.7.7.41)	1	-9.000	Eubacterium rectale
fig|515619.6.peg.1737	Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)	13	-9.417	Eubacterium rectale
fig|515619.6.peg.307	Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)	1	-10.000	Eubacterium rectale
fig|515619.6.peg.2409	Phosphoglucosamine mutase (EC 5.4.2.10)	5	-8.600	Eubacterium rectale
fig|515619.6.peg.1293	Phosphoglycerate kinase (EC 2.7.2.3)	5	-6.200	Eubacterium rectale
fig|515619.6.peg.956	Phosphoribosylamine--glycine ligase (EC 6.3.4.13)	3	-5.667	Eubacterium rectale
fig|515619.6.peg.1296	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)	1	-8.000	Eubacterium rectale
fig|515619.6.peg.954	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)	1	-8.000	Eubacterium rectale
fig|515619.6.peg.1289	Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3) / Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)	2	-5.500	Eubacterium rectale
fig|515619.6.peg.1620	Phosphoserine aminotransferase (EC 2.6.1.52)	2	-6.500	Eubacterium rectale
fig|515619.6.peg.1677	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)	4	-7.250	Eubacterium rectale
fig|515619.6.peg.2436	Potassium uptake protein TrkH	1	-5.000	Eubacterium rectale
fig|515619.6.peg.2701	Predicted ATPase (AAA+ superfamily)	1	-7.000	Eubacterium rectale
fig|515619.6.peg.2566	Predicted transcriptional regulator of pyridoxine metabolism	1	-8.000	Eubacterium rectale
fig|515619.6.peg.1316	Probable ATP-dependent RNA helicase	1	-5.000	Eubacterium rectale
fig|515619.6.peg.594	Probable M18-family aminopeptidase 1 (EC 3.4.11.-)	1	-6.000	Eubacterium rectale
fig|515619.6.peg.448	Prolyl-tRNA synthetase (EC 6.1.1.15) ## Bacterial type	5	-8.200	Eubacterium rectale
fig|515619.6.peg.2426	Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1)	4	-8.000	Eubacterium rectale
fig|515619.6.peg.157	Putative cytoplasmic protein	1	-5.000	Eubacterium rectale
fig|515619.6.peg.2253	Putative glycosidase	1	-7.000	Eubacterium rectale
fig|515619.6.peg.2831	Putative stomatin/prohibitin-family membrane protease subunit YbbK	1	-7.000	Eubacterium rectale
fig|515619.6.peg.2567	Pyridoxine biosynthesis glutamine amidotransferase, synthase subunit (EC 2.4.2.-)	1	-6.000	Eubacterium rectale
fig|515619.6.peg.1602	Pyruvate,phosphate dikinase (EC 2.7.9.1)	19	-9.056	Eubacterium rectale
fig|515619.6.peg.1244	Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)	3	-9.333	Eubacterium rectale
fig|515619.6.peg.1178	RNA methyltransferase, TrmA family	3	-8.000	Eubacterium rectale
fig|515619.6.peg.3190	RNA-binding protein Jag	1	-9.000	Eubacterium rectale
fig|515619.6.peg.3001	Radical SAM domain protein	2	-9.500	Eubacterium rectale
fig|515619.6.peg.1940	RecA protein	4	-6.750	Eubacterium rectale
fig|515619.6.peg.622	RecD-like DNA helicase YrrC	2	-6.500	Eubacterium rectale
fig|515619.6.peg.2536	Recombination inhibitory protein MutS2	1	-6.000	Eubacterium rectale
fig|515619.6.peg.2828	Replicative DNA helicase (EC 3.6.1.-) [SA14-24]	1	-9.000	Eubacterium rectale
fig|515619.6.peg.2021,fig|515619.6.peg.2937,fig|515619.6.peg.2200,fig|515619.6.peg.2968,fig|515619.6.peg.2475,fig|515619.6.peg.1336,fig|515619.6.peg.2206,fig|515619.6.peg.1358,fig|515619.6.peg.1914	Retron-type reverse transcriptase	6	-7.875	Eubacterium rectale
fig|515619.6.peg.2719	Riboflavin synthase alpha chain (EC 2.5.1.9)	1	-6.000	Eubacterium rectale
fig|515619.6.peg.1284	Ribonuclease HII (EC 3.1.26.4)	1	-5.000	Eubacterium rectale
fig|515619.6.peg.2088	Ribonucleotide reductase of class III (anaerobic), large subunit (EC 1.17.4.2)	1	-8.000	Eubacterium rectale
fig|515619.6.peg.386	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	2	-6.500	Eubacterium rectale
fig|515619.6.peg.2907	Ribosomal-protein-S5p-alanine acetyltransferase	1	-9.000	Eubacterium rectale
fig|515619.6.peg.454	Ribosome-associated heat shock protein; Heat shock protein 15	1	-6.000	Eubacterium rectale
fig|515619.6.peg.570	Ribulokinase (EC 2.7.1.16)	2	-5.500	Eubacterium rectale
fig|515619.6.peg.257	Rubrerythrin	2	-8.500	Eubacterium rectale
fig|515619.6.peg.401	S-adenosylmethionine synthetase (EC 2.5.1.6)	3	-6.667	Eubacterium rectale
fig|515619.6.peg.354	SAM dependent methyltransferase	2	-8.000	Eubacterium rectale
fig|515619.6.peg.382	SSU ribosomal protein S11p (S14e)	2	-10.000	Eubacterium rectale
fig|515619.6.peg.1678	SSU ribosomal protein S15p (S13e)	1	-6.000	Eubacterium rectale
fig|515619.6.peg.1387	SSU ribosomal protein S1p	2	-6.500	Eubacterium rectale
fig|515619.6.peg.1521	SSU ribosomal protein S2p (SAe)	2	-9.500	Eubacterium rectale
fig|515619.6.peg.373	SSU ribosomal protein S5p (S2e)	1	-10.000	Eubacterium rectale
fig|515619.6.peg.327	SSU ribosomal protein S7p (S5e)	3	-8.000	Eubacterium rectale
fig|515619.6.peg.2603	SSU ribosomal protein S9p (S16e)	1	-8.000	Eubacterium rectale
fig|515619.6.peg.2248	Sarcosine oxidase alpha subunit (EC 1.5.3.1)	1	-9.000	Eubacterium rectale
fig|515619.6.peg.2858	Septum formation protein Maf	1	-6.000	Eubacterium rectale
fig|515619.6.peg.949	Serine hydroxymethyltransferase (EC 2.1.2.1)	4	-7.750	Eubacterium rectale
fig|515619.6.peg.950	Seryl-tRNA synthetase (EC 6.1.1.11)	6	-8.400	Eubacterium rectale
fig|515619.6.peg.1273	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)	1	-5.000	Eubacterium rectale
fig|515619.6.peg.1276	Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)	1	-6.000	Eubacterium rectale
fig|515619.6.peg.1674	Sirohydrochlorin cobaltochelatase CbiK (EC 4.99.1.3)	3	-8.000	Eubacterium rectale
fig|515619.6.peg.3081,fig|515619.6.peg.3101	Site-specific recombinase	13	-6.950	Eubacterium rectale
fig|515619.6.peg.838	Spore germination protein GerKA	1	-7.000	Eubacterium rectale
fig|515619.6.peg.1954	Substrate-specific component QueT (COG4708) of predicted queuosine-regulated ECF transporter	1	-6.000	Eubacterium rectale
fig|515619.6.peg.422	Sucrose phosphorylase (EC 2.4.1.7)	3	-5.667	Eubacterium rectale
fig|515619.6.peg.1164	Sugar ABC transporter permease	3	-8.333	Eubacterium rectale
fig|515619.6.peg.609	Sugar diacid utilization regulator SdaR	1	-7.000	Eubacterium rectale
fig|515619.6.peg.230	Sugar transport system permease protein	1	-5.000	Eubacterium rectale
fig|515619.6.peg.755	Sulfur carrier protein adenylyltransferase ThiF	1	-7.000	Eubacterium rectale
fig|515619.6.peg.2467	TRAP-type C4-dicarboxylate transport system, large permease component	1	-7.000	Eubacterium rectale
fig|515619.6.peg.202	Thiazole biosynthesis protein ThiG	1	-6.000	Eubacterium rectale
fig|515619.6.peg.210	Thiazole biosynthesis protein ThiH	4	-7.250	Eubacterium rectale
fig|515619.6.peg.1034	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	2	-6.000	Eubacterium rectale
fig|515619.6.peg.1274	Threonine dehydratase (EC 4.3.1.19)	3	-6.333	Eubacterium rectale
fig|515619.6.peg.1728	Threonine synthase (EC 4.2.3.1)	2	-7.000	Eubacterium rectale
fig|515619.6.peg.1969	Threonyl-tRNA synthetase (EC 6.1.1.3)	3	-6.000	Eubacterium rectale
fig|515619.6.peg.1054	Thymidylate synthase (EC 2.1.1.45)	1	-9.000	Eubacterium rectale
fig|515619.6.peg.2356,fig|515619.6.peg.669	Tn5252, Orf23	1	-5.000	Eubacterium rectale
fig|515619.6.peg.2140	Transaldolase (EC 2.2.1.2)	1	-8.000	Eubacterium rectale
fig|515619.6.peg.710	Transcription accessory protein (S1 RNA-binding domain)	1	-9.000	Eubacterium rectale
fig|515619.6.peg.319	Transcription antitermination protein NusG	1	-6.000	Eubacterium rectale
fig|515619.6.peg.1593	Transcription elongation factor GreA	1	-5.000	Eubacterium rectale
fig|515619.6.peg.1687	Transcription termination protein NusA	4	-6.250	Eubacterium rectale
fig|515619.6.peg.396	Transcription-repair coupling factor	3	-7.333	Eubacterium rectale
fig|515619.6.peg.351	Transcriptional regulator	2	-6.000	Eubacterium rectale
fig|515619.6.peg.2613	Transcriptional regulator, AsnC family	1	-6.000	Eubacterium rectale
fig|515619.6.peg.848	Transcriptional regulatory protein	4	-5.500	Eubacterium rectale
fig|515619.6.peg.2138	Transketolase, C-terminal section (EC 2.2.1.1)	3	-6.667	Eubacterium rectale
fig|515619.6.peg.294,fig|515619.6.peg.2139	Transketolase, N-terminal section (EC 2.2.1.1)	4	-6.500	Eubacterium rectale
fig|515619.6.peg.328	Translation elongation factor G	4	-9.750	Eubacterium rectale
fig|515619.6.peg.1716	Translation elongation factor G-related protein	5	-7.000	Eubacterium rectale
fig|515619.6.peg.1373	Translation elongation factor LepA	2	-7.500	Eubacterium rectale
fig|515619.6.peg.1210	Translation elongation factor P	1	-9.000	Eubacterium rectale
fig|515619.6.peg.1520	Translation elongation factor Ts	1	-5.000	Eubacterium rectale
fig|515619.6.peg.329	Translation elongation factor Tu	4	-8.500	Eubacterium rectale
fig|515619.6.peg.1684	Translation initiation factor 2	1	-6.000	Eubacterium rectale
fig|515619.6.peg.2608	Transmembrane component of general energizing module of ECF transporters	1	-7.000	Eubacterium rectale
fig|515619.6.peg.1741	Transporter	1	-6.000	Eubacterium rectale
fig|515619.6.peg.2381,fig|515619.6.peg.1746	Transposase	4	-9.667	Eubacterium rectale
fig|515619.6.peg.1221	TrmH family tRNA/rRNA methyltransferase YacO (EC 2.1.1.-)	2	-8.000	Eubacterium rectale
fig|515619.6.peg.2360,fig|515619.6.peg.665,fig|515619.6.peg.3077	TrsE-like protein	2	-7.000	Eubacterium rectale
fig|515619.6.peg.682,fig|515619.6.peg.2343,fig|515619.6.peg.3095	TrsK-like protein	3	-10.000	Eubacterium rectale
fig|515619.6.peg.2589	Tryptophan synthase beta chain (EC 4.2.1.20)	5	-8.800	Eubacterium rectale
fig|515619.6.peg.1181	Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	3	-9.333	Eubacterium rectale
fig|515619.6.peg.1184	Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)	4	-7.000	Eubacterium rectale
fig|515619.6.peg.933	Type II/IV secretion system ATP hydrolase TadA/VirB11/CpaF, TadA subfamily	1	-8.000	Eubacterium rectale
fig|515619.6.peg.172	Tyrosyl-tRNA synthetase (EC 6.1.1.1) ## cluster 1	5	-6.400	Eubacterium rectale
fig|515619.6.peg.2278	UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-)	1	-5.000	Eubacterium rectale
fig|515619.6.peg.46	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)	2	-7.500	Eubacterium rectale
fig|515619.6.peg.2398	UDP-galactopyranose mutase (EC 5.4.99.9)	10	-7.875	Eubacterium rectale
fig|515619.6.peg.1689	UDP-glucose 4-epimerase (EC 5.1.3.2)	2	-8.000	Eubacterium rectale
fig|515619.6.peg.568	Ubiquinone biosynthesis monooxygenase UbiB	1	-5.000	Eubacterium rectale
fig|515619.6.peg.1756	Uncharacterized conserved protein	5	-5.800	Eubacterium rectale
fig|515619.6.peg.1310	Uracil permease	4	-5.250	Eubacterium rectale
fig|515619.6.peg.2052	Uridine kinase (EC 2.7.1.48)	1	-5.000	Eubacterium rectale
fig|515619.6.peg.1517	Uridylate kinase (EC 2.7.4.-)	1	-6.000	Eubacterium rectale
fig|515619.6.peg.2244	Valyl-tRNA synthetase (EC 6.1.1.9)	3	-8.333	Eubacterium rectale
fig|515619.6.peg.2615	Vancomycin B-type resistance protein VanW	1	-6.000	Eubacterium rectale
fig|515619.6.peg.1671	Vitamin B12 ABC transporter, permease component BtuC	1	-5.000	Eubacterium rectale
fig|515619.6.peg.1318	Xaa-Pro aminopeptidase (EC 3.4.11.9)	1	-8.000	Eubacterium rectale
fig|515619.6.peg.959	Xanthine/uracil/thiamine/ascorbate permease family protein	1	-8.000	Eubacterium rectale
fig|515619.6.peg.2225	Xylulose kinase (EC 2.7.1.17)	6	-5.333	Eubacterium rectale
